,NAME,GRADE,AGE,SKILL,STARCOLL,NUMOFF,POS,HEIGHT_IN,WEIGHT_LBS,COLLDIST_MI,NILVAL_LONG_USD,INSTA_LONG,TWIT_LONG,TIK_LONG,TOT_FOL,SPORT,RECRUIT_YEAR,EXP_MONTHS,EXP_YEARS,institution_name_short,ClassificationCode,REV_MEN,EXP_MEN
3362,Jonah Wilson,2.0,18.282809611829943,90.63,Houston,10.0,3.0,73.0,190.0,0.0,64000.0,2200.0,2200.0,0.0,2200.0,football,2023.0,2.0,0.1726027397260274,Houston,1.0,20447060.0,20447060.0
3409,Maurice Williams,0.0,17.0,90.95,Houston,23.0,4.0,71.5,180.0,7.0,92000.0,3907.0,3800.0,107.0,3907.0,football,2024.0,0.0,0.0,Houston,1.0,20447060.0,20447060.0
3413,Jaden Pettway,0.0,17.0,84.56,Houston,3.0,4.0,74.0,190.0,40.0,154000.0,395000.0,395000.0,0.0,395000.0,football,2024.0,0.0,0.0,Houston,1.0,20447060.0,20447060.0
3418,Caleb Presley,2.0,19.0,92.09,Washington,22.0,7.0,72.0,165.0,15.0,97000.0,27100.0,5100.0,22000.0,27100.0,football,2023.0,2.0,0.1726027397260274,Washington,1.0,91012211.0,58144085.0
3419,Curley Reed,2.0,19.0,91.82,Washington,16.0,7.0,73.0,180.0,1954.0,83000.0,2398.0,2000.0,398.0,2398.0,football,2023.0,2.0,0.1726027397260274,Washington,1.0,91012211.0,58144085.0
3420,Austin Mack,2.0,18.282809611829943,91.82,Washington,10.0,1.0,80.0,206.0,620.0,84000.0,1600.0,1600.0,0.0,1600.0,football,2023.0,2.0,0.1726027397260274,Washington,1.0,91012211.0,58144085.0
3421,Taeshaun Lyons,2.0,18.282809611829943,91.73,Washington,24.0,3.0,74.5,161.0,687.0,75000.0,2000.0,2000.0,0.0,2000.0,football,2023.0,2.0,0.1726027397260274,Washington,1.0,91012211.0,58144085.0
3440,Matthew McCoy,1.0,21.40861466821886,88.23,Washington,3.0,6.0,78.0,300.0,287.0,66000.0,2000.0,2000.0,0.0,2000.0,football,2022.0,14.0,1.1726027397260275,Washington,1.0,91012211.0,58144085.0
3449,Emeka Megwa,3.0,19.0,89.5,Washington,25.0,9.0,73.0,220.0,1654.0,82000.0,22200.0,6500.0,15700.0,22200.0,football,2021.0,26.0,2.1726027397260275,Washington,1.0,91012211.0,58144085.0
3464,Jericho Johnson,0.0,17.0,92.79,Washington,15.0,5.0,75.0,320.0,645.0,88000.0,1300.0,1300.0,0.0,1300.0,football,2024.0,0.0,0.0,Washington,1.0,91012211.0,58144085.0
3481,Isaiah Crawford,2.0,18.0,91.26,Texas Tech,6.0,8.0,76.0,220.0,38.0,73000.0,1998.0,1500.0,498.0,1998.0,football,2023.0,2.0,0.1726027397260274,Texas Tech,1.0,60218700.0,29808550.0
3482,Jordan Sanford,2.0,18.282809611829943,91.11,Texas Tech,19.0,7.0,70.5,182.0,280.0,68000.0,1900.0,1900.0,0.0,1900.0,football,2023.0,2.0,0.1726027397260274,Texas Tech,1.0,60218700.0,29808550.0
3542,Micah Hudson,0.0,17.0,98.56,Texas Tech,25.0,3.0,71.5,195.0,321.0,354000.0,8600.0,6300.0,2300.0,8600.0,football,2024.0,0.0,0.0,Texas Tech,1.0,60218700.0,29808550.0
3543,Ellis Davis,0.0,17.0,92.57,Texas Tech,23.0,6.0,78.5,275.0,291.0,100000.0,1608.0,1500.0,108.0,1608.0,football,2024.0,0.0,0.0,Texas Tech,1.0,60218700.0,29808550.0
3544,Cheta Ofili,0.0,17.0,92.28,Texas Tech,12.0,2.0,76.0,211.0,307.0,88000.0,817.0,817.0,0.0,817.0,football,2024.0,0.0,0.0,Texas Tech,1.0,60218700.0,29808550.0
3569,Antione Jackson,2.0,18.282809611829943,91.26,East Carolina,24.0,7.0,73.0,170.0,684.0,95000.0,6000.0,6000.0,0.0,6000.0,football,2023.0,2.0,0.1726027397260274,East Carolina,1.0,14552580.0,14551138.0
3586,Jaylon White,1.0,21.40861466821886,84.47,East Carolina,14.0,8.0,74.0,200.0,162.0,74000.0,1400.0,1400.0,0.0,1400.0,football,2022.0,14.0,1.1726027397260275,East Carolina,1.0,14552580.0,14551138.0
3620,Malik Elzy,2.0,18.0,91.16,Illinois,25.0,3.0,74.0,205.0,127.0,85000.0,14500.0,3400.0,11100.0,14500.0,football,2023.0,2.0,0.1726027397260274,Illinois,1.0,63208225.0,29035738.0
3661,Hayden Hansen,1.0,21.40861466821886,81.31,Illinois,2.0,11.0,78.0,250.0,934.0,93000.0,2817.0,2800.0,17.0,2817.0,football,2022.0,14.0,1.1726027397260275,Illinois,1.0,63208225.0,29035738.0
3702,Brett Norfleet,2.0,19.0,91.15,Missouri,20.0,11.0,79.0,220.0,94.0,71000.0,2100.0,2100.0,0.0,2100.0,football,2023.0,2.0,0.1726027397260274,Missouri,1.0,35849783.0,32808146.0
3703,Joshua Manning,2.0,18.282809611829943,90.62,Missouri,21.0,3.0,75.0,190.0,116.0,61000.0,2700.0,2700.0,0.0,2700.0,football,2023.0,2.0,0.1726027397260274,Missouri,1.0,35849783.0,32808146.0
3719,Luther Burden,4.0,19.0,98.8,Missouri,25.0,3.0,71.5,198.0,111.0,429000.0,23500.0,13200.0,10300.0,23500.0,football,2022.0,14.0,1.1726027397260275,Missouri,1.0,35849783.0,32808146.0
3728,Chas Nimrod,1.0,20.0,88.88,Missouri,15.0,3.0,72.0,170.0,577.0,135000.0,3800.0,2800.0,1000.0,3800.0,football,2022.0,14.0,1.1726027397260275,Missouri,1.0,35849783.0,32808146.0
3738,Dominic Lovett,6.0,20.0,90.52,Missouri,20.0,3.0,70.0,175.0,125.0,87000.0,3300.0,3300.0,0.0,3300.0,football,2021.0,26.0,2.1726027397260275,Missouri,1.0,35849783.0,32808146.0
3745,Mekhi Wingo,6.0,20.272727272727273,87.13,Missouri,13.0,5.0,72.0,280.0,111.0,453000.0,4762.0,4600.0,162.0,4762.0,football,2021.0,26.0,2.1726027397260275,Missouri,1.0,35849783.0,32808146.0
3761,Williams Nwaneri,0.0,17.0,98.75,Missouri,25.0,2.0,78.0,265.0,116.0,394000.0,9200.0,9200.0,0.0,9200.0,football,2024.0,0.0,0.0,Missouri,1.0,35849783.0,32808146.0
3816,Malcolm Hartzog,4.0,19.0,84.55,Baylor,4.0,7.0,69.0,170.0,740.0,63000.0,5400.0,4200.0,1200.0,5400.0,football,2022.0,14.0,1.1726027397260275,Baylor,1.0,48492390.0,34775859.0
3860,Shamar Porter,2.0,18.0,90.63,Kentucky,16.0,3.0,75.0,185.0,180.0,66000.0,2019.0,1800.0,219.0,2019.0,football,2023.0,2.0,0.1726027397260274,Kentucky,1.0,37680136.0,37680136.0
3864,Kendrick Gilbert,2.0,18.282809611829943,89.5,Kentucky,25.0,5.0,77.0,292.0,150.0,65000.0,2400.0,2400.0,0.0,2400.0,football,2023.0,2.0,0.1726027397260274,Kentucky,1.0,37680136.0,37680136.0
3882,Barion Brown,4.0,21.40861466821886,94.7,Kentucky,25.0,3.0,73.0,173.0,180.0,71000.0,4300.0,4300.0,0.0,4300.0,football,2022.0,14.0,1.1726027397260275,Kentucky,1.0,37680136.0,37680136.0
3886,Deone Walker,4.0,19.0,90.52,Kentucky,25.0,5.0,78.0,345.0,308.0,320000.0,5063.0,4600.0,463.0,5063.0,football,2022.0,14.0,1.1726027397260275,Kentucky,1.0,37680136.0,37680136.0
3887,Dane Key,4.0,20.0,90.51,Kentucky,22.0,3.0,74.0,189.0,0.0,61000.0,7163.0,6500.0,663.0,7163.0,football,2022.0,14.0,1.1726027397260275,Kentucky,1.0,37680136.0,37680136.0
3894,Mansoor Delane,4.0,19.0,87.13,Kentucky,4.0,7.0,73.0,178.0,240.0,167000.0,171500.0,3500.0,168000.0,171500.0,football,2022.0,14.0,1.1726027397260275,Kentucky,1.0,37680136.0,37680136.0
3900,Trevin Wallace,6.0,20.0,94.25,Kentucky,13.0,8.0,74.0,241.0,464.0,398000.0,1300.0,1300.0,0.0,1300.0,football,2021.0,26.0,2.1726027397260275,Kentucky,1.0,37680136.0,37680136.0
3904,Jordan Dingle,3.0,20.0,88.67,Kentucky,1.0,11.0,76.0,235.0,124.0,108000.0,3351.0,3200.0,151.0,3351.0,football,2021.0,26.0,2.1726027397260275,Kentucky,1.0,37680136.0,37680136.0
3916,Maxwell Hairston,3.0,20.272727272727273,84.7,Kentucky,25.0,7.0,73.0,175.0,318.0,133000.0,8400.0,2100.0,6300.0,8400.0,football,2021.0,26.0,2.1726027397260275,Kentucky,1.0,37680136.0,37680136.0
3923,Cutter Boley,0.0,17.0,92.16,Kentucky,25.0,1.0,77.0,200.0,75.0,163000.0,6134.0,5500.0,634.0,6134.0,football,2024.0,0.0,0.0,Kentucky,1.0,37680136.0,37680136.0
3924,Terhyon Nichols,0.0,17.0,91.44,Kentucky,25.0,7.0,70.5,185.0,76.0,78000.0,1875.0,1500.0,375.0,1875.0,football,2024.0,0.0,0.0,Kentucky,1.0,37680136.0,37680136.0
3925,Elijah Groves,0.0,17.0,90.62,Kentucky,11.0,8.0,75.0,210.0,158.0,64000.0,912.0,912.0,0.0,912.0,football,2024.0,0.0,0.0,Kentucky,1.0,37680136.0,37680136.0
3926,Jerod Smith,0.0,17.0,90.56,Kentucky,25.0,5.0,74.5,255.0,78.0,61000.0,4009.0,3300.0,709.0,4009.0,football,2024.0,0.0,0.0,Kentucky,1.0,37680136.0,37680136.0
3927,Jacob Smith,0.0,17.0,90.34,Kentucky,25.0,2.0,76.0,230.0,78.0,62000.0,3800.0,2700.0,1100.0,3800.0,football,2024.0,0.0,0.0,Kentucky,1.0,37680136.0,37680136.0
3948,Ben Kueter,2.0,19.0,90.5,Iowa,4.0,8.0,75.0,220.0,0.0,75000.0,5900.0,5900.0,0.0,5900.0,football,2023.0,2.0,0.1726027397260274,Iowa,1.0,86241489.0,49230193.0
3969,Xavier Nwankpa,4.0,19.0,96.09,Iowa,25.0,4.0,74.5,200.0,103.0,69000.0,77900.0,19900.0,58000.0,77900.0,football,2022.0,14.0,1.1726027397260275,Iowa,1.0,86241489.0,49230193.0
3974,Jonah Coleman,4.0,20.0,88.05,Iowa,12.0,9.0,69.0,205.0,705.0,115000.0,129200.0,1200.0,128000.0,129200.0,football,2022.0,14.0,1.1726027397260275,Iowa,1.0,86241489.0,49230193.0
3991,Cooper DeJean,6.0,20.0,90.36,Iowa,1.0,7.0,74.0,195.0,211.0,507000.0,14700.0,8500.0,6200.0,14700.0,football,2021.0,26.0,2.1726027397260275,Iowa,1.0,86241489.0,49230193.0
4006,Iose Epenesa,0.0,16.0,94.69,Iowa,20.0,2.0,76.0,245.0,209.0,106000.0,0.0,0.0,0.0,0.0,football,2025.0,0.0,0.0,Iowa,1.0,86241489.0,49230193.0
4012,Derek Weisskopf,0.0,17.0,90.76,Iowa,4.0,8.0,75.0,205.0,28.0,62000.0,1365.0,995.0,370.0,1365.0,football,2024.0,0.0,0.0,Iowa,1.0,86241489.0,49230193.0
4111,Dylan Sampson,4.0,19.0,89.05,NC State,17.0,9.0,70.0,180.0,572.0,135000.0,4700.0,4700.0,0.0,4700.0,football,2022.0,14.0,1.1726027397260275,NC State,1.0,52241521.0,29337617.0
4113,Jarell Stinson,4.0,19.0,88.3,NC State,13.0,7.0,70.0,160.0,261.0,72000.0,4100.0,2200.0,1900.0,4100.0,football,2022.0,14.0,1.1726027397260275,NC State,1.0,52241521.0,29337617.0
4142,Jonathan Paylor,0.0,17.0,91.84,NC State,25.0,3.0,69.0,170.0,51.0,85000.0,10900.0,2900.0,8000.0,10900.0,football,2024.0,0.0,0.0,NC State,1.0,52241521.0,29337617.0
4162,Kendre Harrison,0.0,15.0,92.71,NC State,16.0,15.0,79.0,230.0,68.0,113000.0,2300.0,2300.0,0.0,2300.0,football,2026.0,0.0,0.0,NC State,1.0,52241521.0,29337617.0
4163,Faizon Brandon,0.0,15.0,90.88,NC State,8.0,1.0,75.5,185.0,67.0,140000.0,773.0,773.0,0.0,773.0,football,2026.0,0.0,0.0,NC State,1.0,52241521.0,29337617.0
4176,Jaydn Ott,4.0,20.0,89.97,California,18.0,9.0,72.0,205.0,379.0,262000.0,2300.0,2300.0,0.0,2300.0,football,2022.0,14.0,1.1726027397260275,California,1.0,44472660.0,34014920.0
4188,J.Michael Sturdivant,3.0,21.0,93.47,California,25.0,3.0,76.0,185.0,1451.0,325000.0,2200.0,2200.0,0.0,2200.0,football,2021.0,26.0,2.1726027397260275,California,1.0,44472660.0,34014920.0
4259,Connor Robertson,1.0,19.0,88.67,Maryland,25.0,10.0,76.0,296.0,0.0,171000.0,4000.0,4000.0,0.0,4000.0,football,2022.0,14.0,1.1726027397260275,Maryland,1.0,53153690.0,30801233.0
4268,Max Brown,1.0,21.40861466821886,84.62,Maryland,4.0,1.0,75.0,200.0,911.0,101000.0,3700.0,3700.0,0.0,3700.0,football,2022.0,14.0,1.1726027397260275,Maryland,1.0,53153690.0,30801233.0
4278,Chop Robinson,6.0,20.0,95.55,Maryland,25.0,2.0,75.0,254.0,16.0,287000.0,4500.0,4500.0,0.0,4500.0,football,2021.0,26.0,2.1726027397260275,Maryland,1.0,53153690.0,30801233.0
4285,Darrell Jackson,6.0,20.272727272727273,85.93,Maryland,9.0,5.0,77.5,258.0,718.0,101000.0,3700.0,3700.0,0.0,3700.0,football,2021.0,26.0,2.1726027397260275,Maryland,1.0,53153690.0,30801233.0
4289,CJ Dippre,6.0,20.272727272727273,85.0,Maryland,1.0,11.0,77.0,245.0,192.0,90000.0,3797.0,3000.0,797.0,3797.0,football,2021.0,26.0,2.1726027397260275,Maryland,1.0,53153690.0,30801233.0
4297,Roman Hemby,3.0,20.272727272727273,81.12,Maryland,25.0,9.0,72.0,195.0,48.0,116000.0,1957.0,1700.0,257.0,1957.0,football,2021.0,26.0,2.1726027397260275,Maryland,1.0,53153690.0,30801233.0
4308,Brandon Jacob,0.0,17.0,91.26,Maryland,25.0,4.0,73.5,170.0,766.0,74000.0,4500.0,2400.0,2100.0,4500.0,football,2024.0,0.0,0.0,Maryland,1.0,53153690.0,30801233.0
4333,Rodney Gallagher,2.0,18.0,90.0,West Virginia,25.0,3.0,69.5,167.0,24.0,144000.0,29800.0,3800.0,26000.0,29800.0,football,2023.0,2.0,0.1726027397260274,West Virginia,1.0,19787210.0,22292122.0
4354,Nicco Marchiol,1.0,20.0,89.51,West Virginia,25.0,1.0,74.0,216.0,1811.0,81000.0,21300.0,15300.0,6000.0,21300.0,football,2022.0,14.0,1.1726027397260275,West Virginia,1.0,19787210.0,22292122.0
4363,CJ Stokes,4.0,19.0,86.2,West Virginia,18.0,9.0,70.0,188.0,592.0,73000.0,5938.0,5600.0,338.0,5938.0,football,2022.0,14.0,1.1726027397260275,West Virginia,1.0,19787210.0,22292122.0
4373,Wyatt Milum,6.0,20.272727272727273,92.75,West Virginia,20.0,6.0,78.0,273.0,155.0,140000.0,3008.0,3000.0,8.0,3008.0,football,2021.0,26.0,2.1726027397260275,West Virginia,1.0,19787210.0,22292122.0
4432,Tony Livingston,1.0,20.0,88.75,Wisconsin,25.0,11.0,76.0,225.0,117.0,90000.0,3433.0,3400.0,33.0,3433.0,football,2022.0,14.0,1.1726027397260275,Wisconsin,1.0,88651808.0,30560723.0
4437,Bo Bordelon,1.0,19.0,86.4,Wisconsin,5.0,10.0,77.0,265.0,73.0,75000.0,2500.0,2500.0,0.0,2500.0,football,2022.0,14.0,1.1726027397260275,Wisconsin,1.0,88651808.0,30560723.0
4445,Braelon Allen,6.0,19.0,92.78,Wisconsin,6.0,9.0,74.0,245.0,69.0,875000.0,38500.0,29000.0,9500.0,38500.0,football,2021.0,26.0,2.1726027397260275,Wisconsin,1.0,88651808.0,30560723.0
4450,Darryl Peterson,3.0,20.0,89.7,Wisconsin,12.0,2.0,73.0,245.0,426.0,122000.0,2100.0,2100.0,0.0,2100.0,football,2021.0,26.0,2.1726027397260275,Wisconsin,1.0,88651808.0,30560723.0
4467,Dilin Jones,0.0,17.0,92.11,Wisconsin,25.0,9.0,71.0,180.0,694.0,98000.0,5400.0,1800.0,3600.0,5400.0,football,2024.0,0.0,0.0,Wisconsin,1.0,88651808.0,30560723.0
4468,Kevin Heywood,0.0,17.0,90.69,Wisconsin,25.0,6.0,79.0,295.0,741.0,61000.0,1900.0,1900.0,0.0,1900.0,football,2024.0,0.0,0.0,Wisconsin,1.0,88651808.0,30560723.0
4475,Mabrey Mettauer,0.0,17.0,88.14,Wisconsin,22.0,1.0,77.5,225.0,953.0,70000.0,40300.0,7300.0,33000.0,40300.0,football,2024.0,0.0,0.0,Wisconsin,1.0,88651808.0,30560723.0
4518,Ernest Hausmann,4.0,20.0,87.76,Vanderbilt,12.0,8.0,75.0,205.0,61.0,68000.0,4001.0,3700.0,301.0,4001.0,football,2022.0,14.0,1.1726027397260275,Vanderbilt,1.0,33582944.0,33582944.0
4526,Cole Speer,4.0,21.40861466821886,85.78,Vanderbilt,1.0,3.0,73.0,185.0,96.0,69000.0,2200.0,2200.0,0.0,2200.0,football,2022.0,14.0,1.1726027397260275,Vanderbilt,1.0,33582944.0,33582944.0
4551,CJ Taylor,6.0,20.272727272727273,83.17,Vanderbilt,11.0,4.0,72.0,195.0,69.0,184000.0,2500.0,1100.0,1400.0,2500.0,football,2021.0,26.0,2.1726027397260275,Vanderbilt,1.0,33582944.0,33582944.0
4625,Tyler Johnson,1.0,19.0,87.88,Arizona,16.0,3.0,72.0,183.0,302.0,74000.0,1600.0,1600.0,0.0,1600.0,football,2022.0,14.0,1.1726027397260275,Arizona,1.0,46285173.0,26235948.0
4660,TJ Lateef,0.0,16.0,91.33,Arizona,14.0,1.0,74.0,185.0,414.0,75000.0,699.0,699.0,0.0,699.0,football,2025.0,0.0,0.0,Arizona,1.0,46285173.0,26235948.0
4663,Elijah Rushing,0.0,17.0,96.22,Arizona,25.0,2.0,78.0,225.0,0.0,190000.0,5400.0,5400.0,0.0,5400.0,football,2024.0,0.0,0.0,Arizona,1.0,46285173.0,26235948.0
4770,Darius Taylor,2.0,18.282809611829943,89.63,Minnesota,13.0,9.0,71.0,195.0,516.0,334000.0,1600.0,1600.0,0.0,1600.0,football,2023.0,2.0,0.1726027397260274,Minnesota,1.0,72562005.0,38776350.0
4812,Bucky Irving,6.0,21.0,89.9,Minnesota,24.0,9.0,70.0,175.0,365.0,696000.0,4600.0,4600.0,0.0,4600.0,football,2021.0,26.0,2.1726027397260275,Minnesota,1.0,72562005.0,38776350.0
4827,Nathan Roy,0.0,17.0,92.64,Minnesota,21.0,10.0,77.0,270.0,285.0,95000.0,1200.0,1200.0,0.0,1200.0,football,2024.0,0.0,0.0,Minnesota,1.0,72562005.0,38776350.0
4828,Koi Perich,0.0,17.0,91.5,Minnesota,11.0,4.0,73.0,185.0,127.0,74000.0,1100.0,1100.0,0.0,1100.0,football,2024.0,0.0,0.0,Minnesota,1.0,72562005.0,38776350.0
4868,Micah Pollard,4.0,19.0,87.33,BYU,24.0,8.0,75.0,200.0,834.0,67000.0,2885.0,2700.0,185.0,2885.0,football,2022.0,14.0,1.1726027397260275,BYU,1.0,39779868.0,23785324.0
5016,Jordan Crook,4.0,19.0,87.35,Stanford,25.0,8.0,72.0,225.0,283.0,69000.0,49300.0,6300.0,43000.0,49300.0,football,2022.0,14.0,1.1726027397260275,Stanford,1.0,47505954.0,32114372.0
5043,Anthony Franklin,6.0,20.272727272727273,81.57,Stanford,23.0,5.0,76.0,240.0,630.0,120000.0,718.0,718.0,0.0,718.0,football,2021.0,26.0,2.1726027397260275,Stanford,1.0,47505954.0,32114372.0
5047,Benedict Umeh,0.0,17.0,93.83,Stanford,25.0,5.0,77.0,240.0,2262.0,106000.0,2100.0,2100.0,0.0,2100.0,football,2024.0,0.0,0.0,Stanford,1.0,47505954.0,32114372.0
5048,Elijah Brown,0.0,17.0,92.4,Stanford,18.0,1.0,73.5,197.0,351.0,241000.0,13100.0,2900.0,10200.0,13100.0,football,2024.0,0.0,0.0,Stanford,1.0,47505954.0,32114372.0
5107,Bryon Threats,6.0,20.272727272727273,87.8,Cincinnati,16.0,4.0,70.0,190.0,99.0,111000.0,2058.0,1700.0,358.0,2058.0,football,2021.0,26.0,2.1726027397260275,Cincinnati,1.0,23711631.0,23711631.0
5128,Dontay Corleone,3.0,20.272727272727273,81.45,Cincinnati,6.0,5.0,74.0,295.0,0.0,249000.0,1700.0,1700.0,0.0,1700.0,football,2021.0,26.0,2.1726027397260275,Cincinnati,1.0,23711631.0,23711631.0
5192,West Weeks,6.0,20.272727272727273,86.83,Virginia,19.0,8.0,75.0,215.0,402.0,83000.0,5.0,5.0,0.0,5.0,football,2021.0,26.0,2.1726027397260275,Virginia,1.0,48118214.0,30632861.0
5230,Savion Hiter,0.0,15.0,92.9,Virginia,16.0,9.0,71.5,190.0,38.0,111000.0,1200.0,1200.0,0.0,1200.0,football,2026.0,0.0,0.0,Virginia,1.0,48118214.0,30632861.0
5268,Collin Oliver,6.0,21.0,89.07,Oklahoma State,21.0,8.0,74.0,220.0,40.0,116000.0,5000.0,5000.0,0.0,5000.0,football,2021.0,26.0,2.1726027397260275,Oklahoma State,1.0,49465735.0,29271573.0
5331,Arlis Boardingham,1.0,19.0,87.88,Virginia Tech,16.0,11.0,75.0,234.0,2130.0,90000.0,3700.0,3700.0,0.0,3700.0,football,2022.0,14.0,1.1726027397260275,Virginia Tech,1.0,52962813.0,37820809.0
5353,Keli Lawson,3.0,20.272727272727273,86.75,Virginia Tech,5.0,8.0,76.0,223.0,172.0,92000.0,3100.0,1200.0,1900.0,3100.0,football,2021.0,26.0,2.1726027397260275,Virginia Tech,1.0,52962813.0,37820809.0
5375,Ari Watford,0.0,16.0,94.89,Virginia Tech,25.0,2.0,77.0,230.0,234.0,113000.0,2329.0,2200.0,129.0,2329.0,football,2025.0,0.0,0.0,Virginia Tech,1.0,52962813.0,37820809.0
5383,Gabriel Williams,0.0,17.0,91.65,Virginia Tech,25.0,8.0,76.0,195.0,218.0,83000.0,2800.0,2800.0,0.0,2800.0,football,2024.0,0.0,0.0,Virginia Tech,1.0,52962813.0,37820809.0
5384,Keylen Adams,0.0,17.0,91.61,Virginia Tech,25.0,3.0,72.5,175.0,247.0,82000.0,2865.0,2800.0,65.0,2865.0,football,2024.0,0.0,0.0,Virginia Tech,1.0,52962813.0,37820809.0
5395,Davi Belfort,0.0,17.0,86.61,Virginia Tech,25.0,1.0,69.5,185.0,770.0,197000.0,17400.0,11300.0,6100.0,17400.0,football,2024.0,0.0,0.0,Virginia Tech,1.0,52962813.0,37820809.0
5420,Jordan Allen,1.0,19.0,88.13,Boise State,25.0,4.0,72.0,182.0,51.0,94000.0,7800.0,7800.0,0.0,7800.0,football,2022.0,14.0,1.1726027397260275,Boise State,1.0,22917903.0,14529144.0
5453,Gatlin Bair,0.0,17.0,95.47,Boise State,24.0,3.0,74.0,180.0,152.0,156000.0,4400.0,4400.0,0.0,4400.0,football,2024.0,0.0,0.0,Boise State,1.0,22917903.0,14529144.0
5507,Riley Pettijohn,0.0,16.0,93.32,SMU,25.0,8.0,75.0,200.0,30.0,63000.0,11700.0,1400.0,10300.0,11700.0,football,2025.0,0.0,0.0,SMU,1.0,27075598.0,27075598.0
5533,Kevin Ford,0.0,15.0,91.81,SMU,8.0,2.0,76.0,213.0,11.0,63000.0,299.0,299.0,0.0,299.0,football,2026.0,0.0,0.0,SMU,1.0,27075598.0,27075598.0
5545,Dasan McCullough,4.0,20.0,94.5,Indiana,25.0,2.0,77.0,230.0,0.0,116000.0,19900.0,10400.0,9500.0,19900.0,football,2022.0,14.0,1.1726027397260275,Indiana,1.0,59883653.0,31678333.0
5555,Damien Martinez,4.0,19.0,87.38,Indiana,5.0,9.0,70.0,217.0,1615.0,529000.0,2862.0,2800.0,62.0,2862.0,football,2022.0,14.0,1.1726027397260275,Indiana,1.0,59883653.0,31678333.0
5559,Garrison Madden,1.0,21.40861466821886,85.58,Indiana,12.0,8.0,74.0,200.0,1943.0,66000.0,1442.0,1200.0,242.0,1442.0,football,2022.0,14.0,1.1726027397260275,Indiana,1.0,59883653.0,31678333.0
5626,Camden Brown,4.0,19.0,88.3,Rutgers,13.0,3.0,75.0,195.0,549.0,104000.0,3300.0,3300.0,0.0,3300.0,football,2022.0,14.0,1.1726027397260275,Rutgers,1.0,43987227.0,43987227.0
5632,Preston Cushman,1.0,20.0,85.4,Rutgers,25.0,6.0,77.0,279.0,591.0,63000.0,1700.0,1700.0,0.0,1700.0,football,2022.0,14.0,1.1726027397260275,Rutgers,1.0,43987227.0,43987227.0
5724,Devin Neal,6.0,20.0,89.04,Kansas,7.0,9.0,71.0,208.0,0.0,379000.0,5800.0,4700.0,1100.0,5800.0,football,2021.0,26.0,2.1726027397260275,Kansas,1.0,39077010.0,21282122.0
5887,Ronald Lewis,1.0,19.0,85.3,Boston College,16.0,7.0,73.0,165.0,470.0,61000.0,135400.0,4400.0,131000.0,135400.0,football,2022.0,14.0,1.1726027397260275,Boston College,1.0,38009926.0,28364617.0
5898,Drew Kendall,3.0,21.0,92.68,Boston College,15.0,10.0,76.0,292.0,5.0,92000.0,1100.0,1100.0,0.0,1100.0,football,2021.0,26.0,2.1726027397260275,Boston College,1.0,38009926.0,28364617.0
5993,Israel Carter,2.0,18.282809611829943,87.8,USF,11.0,1.0,73.0,185.0,2108.0,60000.0,1300.0,1300.0,0.0,1300.0,football,2023.0,2.0,0.1726027397260274,USF,1.0,18695341.0,18695341.0
6016,Jimmy Horn Jr.,6.0,20.272727272727273,88.0,USF,10.0,3.0,69.0,165.0,90.0,216000.0,4100.0,4100.0,0.0,4100.0,football,2021.0,26.0,2.1726027397260275,USF,1.0,18695341.0,18695341.0
6096,Tygee Hill,1.0,19.0,88.0,Memphis,17.0,5.0,75.0,280.0,73.0,75000.0,2891.0,2400.0,491.0,2891.0,football,2022.0,14.0,1.1726027397260275,Memphis,1.0,17086532.0,17086532.0
6123,Seth Henigan,6.0,20.272727272727273,83.17,Memphis,9.0,1.0,74.0,195.0,425.0,105000.0,3600.0,3600.0,0.0,3600.0,football,2021.0,26.0,2.1726027397260275,Memphis,1.0,17086532.0,17086532.0
6165,Bryce Capers,1.0,21.40861466821886,83.5,Washington State,4.0,2.0,75.0,210.0,62.0,89000.0,2000.0,2000.0,0.0,2000.0,football,2022.0,14.0,1.1726027397260275,Washington State,1.0,47691581.0,22807808.0
6181,Jaden Hicks,3.0,20.272727272727273,84.97,Washington State,11.0,4.0,74.0,192.0,738.0,328000.0,766.0,608.0,158.0,766.0,football,2021.0,26.0,2.1726027397260275,Washington State,1.0,47691581.0,22807808.0
6187,Francisco Mauigoa,6.0,20.272727272727273,82.83,Washington State,10.0,8.0,75.0,230.0,5362.0,171000.0,1191.0,1100.0,91.0,1191.0,football,2021.0,26.0,2.1726027397260275,Washington State,1.0,47691581.0,22807808.0
6234,Kalib Perry,4.0,19.0,86.17,Purdue,18.0,8.0,75.0,215.0,162.0,132000.0,1400.0,1400.0,0.0,1400.0,football,2022.0,14.0,1.1726027397260275,Purdue,1.0,62465667.0,24857827.0
6253,Deion Burks,3.0,20.272727272727273,84.77,Purdue,18.0,3.0,71.0,195.0,215.0,140000.0,2427.0,2400.0,27.0,2427.0,football,2021.0,26.0,2.1726027397260275,Purdue,1.0,62465667.0,24857827.0
6256,Marcus Mbow,3.0,20.272727272727273,83.8,Purdue,21.0,6.0,78.0,305.0,184.0,111000.0,17000.0,2900.0,14100.0,17000.0,football,2021.0,26.0,2.1726027397260275,Purdue,1.0,62465667.0,24857827.0
